Hold the Phone
Hold the Phone
Hold Your Horses (generally excl.)
Home Away from Home
Home Truths
Honor System
Hot Mess
Hot on the Heels (of)
Hot on the Heels (of)
Hot Potato
I Wouldn’t Put It Past (Someone)
If It Had Been a Snake, It Would Have Bitten Me
If the Shoe Fits, Wear It
I’m All Ears
In a Fog
In a Heartbeat
In a Jam
In a New York Minute
In a Nutshell
In a Pickle
In a Rut
In Broad Daylight
In Clover
In For a Penny, In for a Pound
In Full Swing
In His Cups
In Hot Water
In One Fell Swoop
In One’s Element
In Someone’s Wheelhouse
In Touch
In the Blink of an Eye
In the Cards
In the Crosshairs (Cross Hairs)
In the Dark
In the Dark
In the Driver’s Seat
In the Hot Seat
In the Interim
In the Limelight, In the Spotlight
In the Long Run
In the Nick of Time
In the Pipeline
In the Red
In the Same Boat
In the Toilet
In the Works
Iron Out (Problems, Difficulties)
Is the Pope Catholic?
It Never Rains but It Pours
It Takes Two to Tango
It Takes Two to Tango
It Won’t Fly
Itchy Feet
It’s a Wash
It’s All Greek to Me
It’s No Skin off My (Your) Nose (Back)
It’s Not Over Till the Fat Lady Sings
It’s Not Rocket Science
I’ve Had It Up to Here
Jack of All Trades
Jam Session
Jim Crow
Join the Club (excl.)
Jump in with Both Feet
Jump on the Bandwagon
Jump on the Bandwagon
Jump the Gun
Jump the Shark
Jump the Track
Jump Through Hoops
Just Around the Corner
Just for the Record
Just What the Doctor Ordered
Kangaroo Court
Keep (Something) at Bay
Keep a Stiff Upper Lip
Keep an Eye On
Keep an Eye Peeled
Keep It Under Your Hat
Keep Someone at Arm’s Length
Keep Your Nose Clean
Keep Your Powder Dry
Keeping One’s Nose to the Grindstone
Kick Ass, Kick Butt
Kick the Bucket
Kick the Can Down the Road
Kill a Fly With an Elephant Gun
Kill Two Birds with One Stone
Kill Two Birds with One Stone
Kill the Goose That Laid the Golden Egg
Kink in One’s Neck
King of the Hill
Kiss and Make Up
Kith and Kin
Knock on Wood; Touch Wood
Knock Some Sense Into
Knock Someone’s Socks Off
Knock Up
Knockout
Know (Something) Like the Back of One’s Hand
Larger Than Life
Last But Not Least
Laughter is the Best Medicine
Learn the Ropes
Leave Someone in the Lurch
Lend an Ear
Let Bygones Be Bygones
Let Bygones Be Bygones
Let Off Steam
Let One’s Hair Down
Let Sleeping Dogs Lie
Let the Cat Out of the Bag
Let the Genie Out of the Bottle
Letter of the Law
Lick One’s Wounds
Life is A Bowl of Cherries
Light a Fire Under Someone
Light at the End of the Tunnel
Like a Kid in a Candy Store
Like a Moth to a Flame
Like Father, Like Son
Like Shooting
Like Taking Candy from a Baby
Like Two Peas in a Pod
Like The Cat That Got The Cream
Lion’s Den
Lion’s Share
Live Large
Living in Cloud Cuckooland
Living on Borrowed Time
Living Under a Rock
Loaded for Bear
Loan Shark
Lock Horns
Long Shot
Look the Other Way
Look What the Cat Dragged In
Loose Cannon
Lose It
Lose One’s Touch
Lose Touch
Lose the Thread
Love at First Sight
Love Rat
Love Someone With All of One’s Heart And Soul
Lower the Boom
Low-Hanging Fruit
Mad As A Box Of (Soapy) Frogs
Mad as A Hatter
Main Squeeze
Make a Break for It
Make a Mountain out of a Molehill
Make a Silk Purse out of a Sow’s Ear
Make Ends Meet
Make Hay (While the Sun Shines)
Make Love
Make Nice
Make One’s Mark
Make Someone’s Day
Make Waves
Man Cave
March to the Beat of Your Own Drum
Match Made in Heaven
May-December (adj.)
May-December Marriage
Me Time
Meeting of the Minds
Mend Fences
Mind One’s P’s and Q’s
Miss the Boat
Monday Morning Quarterback
Month of Sundays
More Fun Than A Barrel of Monkeys
Mother Nature
Move Heaven and Earth
Move the Needle
Move Up in the World
Movers and Shakers
Much Of A Muchness
Mum’s the Word
Music to My Ears
Mutton Dressed Up as Lamb
My Dogs Are Barking
My Old Man, My Old Lady
My Way or the Highway
Nail-Biter
Nailing Jelly/Jello/Pudding To A Wall/Tree
Neck and Neck
Neck of the Woods
Nest Egg
Never in A Million Years
Never Look a Gift Horse in the Mouth
New Wrinkle
Nice Chunk of Change
Nickel and Dime
Nine Times Out of Ten
Nine-to-Five Job
Nip (Something) In The Bud
No Holds Barred (usually adj., often hyphenated)
No Love Lost Between
No Names, No Pack Drill
No Names, No Pack Drill
No Rhyme or Reason (to)
No Room to Swing A Cat
No Shit, Sherlock
No Tree Grows to the Sky
Not Cut Out for (Something)
Not Enough Room to Swing a Cat
Not Give A Fig
Not Have A Cat In Hell’s Chance
Not Have a Prayer
Not Know Jack
Not Lift a Finger
Not Mince Words
Not One’s Cup of Tea
Not Playing with A Full Deck
Not Ready for Prime Time
Not Sit Well with (Someone)
Nothing to Write Home About
Nuts and Bolts
Nutty as a Fruitcake
Pack Heat
Paddle One’s Own Canoe
Page-Turner
Pain in the Neck
Paint the Town Red
Par for the Course
Pass the Buck
Pass With Flying Colors
Passing Fancy
Pay Through the Nose (For Something)
Peaches and Cream
Pecking Order
Pencil Something In
Penny-Pinching
Pep Talk
Perfect Storm
Pet Peeve
Pick a Fight
Pick Up the Slack
Pick Up the Tab
Pie in the Sky
Piece of Cake
Pin Someone Down
Pinch Pennies
Pink Slip
Pipe Dream
Piping Hot
Pipped to the Post
Pissing Contest
Play Ball
Play Cat And Mouse
Play Hardball
Play it by Ear
Play It by Ear
Play the Percentages
Play the Ponies
Play With Fire
Play Your Cards Right
Point of No Return
Point the Finger At
Point the Finger
Poison Pill (n)
Poison Pill
Pop One’s Clogs
Pop One’s Cork
Pop the Question
Pot Calling the Kettle Black
Pour (Rub) Salt into (on) the Wound (an open wound)
Powder Keg
Powder Keg
Powder One’s Nose
Preach to the Choir, Preach to the Converted
Preaching to the Choir
Pretty Penny
Price Yourself Out of the Market
Puddle Jumper
Pull Out All the Stops
Pull Strings
Pull the Plug On
Pull Yourself Together
Puppies And Rainbows
Puppy Dog Eyes
Puppy Love
Pure as the Driven Snow
Push the Envelope
Pushing Up Daisies
Pushing Up Daisies
Put a Thumb on the Scale
Put Down Roots
Put in One’s Two Cents
Put Lipstick on a Pig
Put one’s Face On
Put Out Feelers
Put Someone on the Spot
Put That in Your Pipe and Smoke It
Put the Best Face On (Something)
Put the Brakes On
Put the Cart Before The Horse
Put the Cart Before the Horse
Put the Cat Among The Pigeons
Put the Genie Back in the Bottle
Put the Pedal to the Metal
Put Up with (Something)
Put Words Into Someone’s Mouth
Put Your Foot Down
Put Your Foot In Your Mouth
Put Your Money Where Your Mouth Is
Quake In One’s Boots
Quarter Past
Quarter To/Of
Queer the Pitch
Quick as a Flash
Quick-and-Dirty
Quote Unquote
Race Against Time
Rain Cats And Dogs
Rain Cats and Dogs
Rain on Someone’s Parade
Raise (Someone’s) Hackles
Raise One’s Voice
Raise Red Flags
Raise the Bar
Raise the Roof
Rake (Someone) Over the Coals
Rake Over the Ashes
Rake Someone Over the Coals
Rank and File
Read Between the Lines
Read the Tea Leaves
Rear Its Ugly Head (said of a problem or something unpleasant)
Rearrange the Deck Chairs on the Titanic
Red Flag
Red Herring
Red Meat
Red Tape
Red-Light District
Reinvent the Wheel
Riding High
Right as Rain
Right Under (One’s) Nose
Right-Hand Man
Right-Hand Man
Ring a Bell
Ring a Bell
Rob Peter to Pay Paul
Rob the Cradle
Rob the Cradle
Rock Bottom
Rock the Boat
Roll the Dice On
Roll With the Punches
Rome Wasn’t Built in a Day
Rookie Mistake
Rotten to the Core
Rub (Something) in Someone’s Face
Rub It In
Rub Someone’s Nose in (Something)
Rubber-Stamp (v.)
Rule of Thumb
Run a Tight Ship
Run in the Family
Run in the Family
Run into a Buzz
Run into a Buzz
Run off at the Mouth
Run on Fumes
Run Out of Steam
Run the Table
Sacred Cow
Saving Grace
Scare the Living Daylights Out of Someone
Scorched Earth (Tactics, Policy, etc.)
Screw The Pooch
School Of Hard Knocks
Second Banana
Second Stringer
Second Wind
See Eye to Eye
See Something Out of the Corner of Your Eye
Seize (Take) the Bull By the Horns
Seize the Day
Sell (Someone) a Bill of Goods
Sell Like Hotcakes
Selling Point
Set in Stone
Set something to Music
Set the Bar (Too) High
Set the Thames on Fire
Set the World on Fire
Shake the Dust off Your Shoes (Feet)
Shape Up or Ship Out
Sharp as A Tack
Shell Game
Shift Gears
Shipshape And Bristol Fashion
Shit a Brick
Shoot from the Hip
Shoot Off One’s Mouth
Shoot Oneself In The Foot
Short Fuse
Shot Across the Bow
Shoulder A Weight Off Your Shoulders
Show Me an X And I’ll Show You a Y
Show One’s True Colors
Show Your Cards
Sick and Tired of
Sick as a Dog
Sick as a Parrot
Sight for Sore Eyes
Silver Bullet
Simmer Down
Sink or Swim
Sing a Different Tune
Sit On (Something)
Sit Tight
Sitting Duck
Sitting Pretty
Six Feet Under
Six Feet Under
Six of One, a Half Dozen of the Other
Six Ways to (from) Sunday
Slam Dunk
Sleep Like a Baby
Sleep with the Fishes
Slip Someone a Mickey
Slippery Slope
Slower than Molasses
Small Beer
Small Fry
Small Potatoes
Smell a Rat
Smoking Gun
Snafu
Snake Oil
Snake Oil
Sneak Peek
Soak Up the Sun
Sold On (Something)
Some Eggs
Someone’s Fingerprints Are All Over (Something)
Something to Crow
Son of a Gun
Sore Point
Sour Grapes
Sour Grapes
Spare The Rod And Spoil The Child
Speak of the Devil (and He Shall Appear)
Speak with A Plum in (one’s) Mouth
Spick and Span
Spill the Beans
Spin A Yarn
Spin One’s Wheels
Spit into The Wind
Spoiling for a Fight
Spoiling for a Fight
Square the Circle
Stab Someone in the Back
Stalking Horse
Stand (Someone) In Good Stead
Stand On One’s Own Two Feet
Stand One’s Ground
Start with a Clean Slate
Steal Someone’s Thunder
Stem the Tide
Step Up One’s Game
Step Up to the Plate
Stick It to the Man
Stick Your Nose into Something
Sticker Shock
Stick-in-the-Mud
Sticky Wicket
Stiff-Necked
Storm in a Teacup
Stormy Relationship
Stumbling Block
Straight Arrow
Strain at a Gnat and Swallow a Camel
Strike A Chord
Sugar Daddy
Sure-Fire
Swan Song
Swan Song
Sweep Under the Carpet
Sweep Under the Rug
Sweet Dreams!
Sweeten the Deal
Sweeten the Pot
Swim Against the Tide
Swim with Sharks
Swim with the Fishes
Swing for the Fences
Swing for the Fences
Sword of Damocles
Take (Someone) to the Cleaners
Take a Deep Dive (Into)
Take a Flyer
Take a Gander
Take a Hike
Take A Powder
Take a Rain Check
Take Five (Ten)
Take Five
Take It Easy
Take It Easy
Take It Easy
Take It on The Chin
Take It or Leave It (command)
Take Someone to Task
Take Something with a Pinch (grain) of Salt
Take the Cake
Take the Edge Off (of Something)
Take the Fifth
Take the Gloves Off
Take the High Road
Take The Mickey (Piss) (Out Of Someone)
Take the Shine Off (Something)
Take the Starch out of (Someone)
Take The Wind Out of Someone’s Sails
Take Your Life in Your Hands
Take Your Medicine
Take Your Time
Taste of Your Own Medicine
Teach an Old Dog New Tricks
Tear One’s Hair out
Tear-Jerker
Tee Many Martoonies
Tell It to the Marines
Tempest in a Teapot
Ten a Penny
Ten to One
Test the Waters
Test the Waters
Tie the Knot
Tighten the Screws
Tight-Lipped
Til the Cows Come Home
Time is Money
Tip of the Iceberg
Tip One’s Hand
TLC
To be A Peach
To be Smitten With Someone
To be someone’s One and Only
To be the Apple of Someone’s Eye
To Bear Fruit
To Bear Fruit
To Carpool
To Each His Own
To Get Cold Feet
To Have a Chip on One’s Shoulder
To Have Butterflies In Your Stomach
To Have One For the Road
To Pay an Arm and a Leg
To Pop (one’s) Cherry
To Pull Someone’s Leg
To Run Hot and Cold
To the Letter
Toe the Line
Tone-Deaf
Tongue-in-Cheek
Too Busy Fighting Alligators to Drain the Swamp
Too Many Cooks Spoil the Broth
Too Many Chiefs and Not Enough Indians
Too Many To Shake A Stick At
Toot Your Own Horn
Top Banana
Toss a Wrench (Spanner) Into
Touch Base
Touch One’s Heart
Touch Water
Tough Cookie
Tough Cookie
Tough Sledding
Turn a Blind Eye
Turn on a Dime
Turn Someone Inside Out
Turn Something on Its Head
Turn Turtle
Turn the Corner
Turn the Tables
Turnabout Is Fair Play
Twenty-Four Seven
Twist the Knife (in Deeper)
Twist the Knife (in Deeper)
Two a Penny
Two Peas in A Pod
Thank God It’s Friday (TGIF)
That Ship Has Sailed
That’s Music to My Ears
That’s a Stretch
That’s All She Wrote
The Apple Never Falls Far From the Tree
The Birds and the Bees
The Cat Is Out of the Bag
The Coast Is Clear
The Cherry On the Cake
The Deck Is (The Cards Are)
The Jig Is Up
The More Things Change, The More They Stay The Same
The Only Game in Town
The Powers That Be
The Real McCoy
The Story Has Legs
The Time is Ripe
The Walls Have Ears We
The Walls Have Ears
The Whole Enchilada
The Whole Shebang
The World Is Your Oyster
There But For The Grace Of God Go I
There’s More Than One Way to Skin a Cat
There’s No Such Thing as a Free Lunch
Thin On The Ground
Think Big
Think Outside the Box
Think Tank
Think Tank
Third Rail
Third Time’s a Charm
Thirty-Thousand-Foot View
This Has (Person X) Written All Over It
This Is Not Your Father’s ____
Three Sheets to the Wind
Through the Grapevine
Through Thick and Thin
Throw a Wet Blanket on (Something)
Throw a Wrench Into
Throw Caution to the Wind
Throw Down the Gauntlet
Throw Elbows
Throw in the Towel
Throw Someone for a Loop
Throw Someone Under the Bus
Throw the Baby Out with the Bath Water
Throw the Baby Out with the Bath Water
Throw The Book At
Throw the Fight
Throw the Game
Throw the Match
Thumbs-Up
Train Wreck
Trash Talk
Tread Water
Trial Balloon
Trip the Light Fantastic
U Turn
Ugly Duckling
Under (Below) the Radar
Under Someone’s Spell
Under the Impression
Under the Table
Under the Weather
Under the Weather
Under Wraps
University of Life
Until the Cows Come Home
Until You’re Blue in the Face
Up a Creek
Up for Grabs
Up for Grabs
Up in Arms
Up in the Air
Up to One’s Neck
Up to Scratch
Up to Snuff
Up the Ante
Up the Duff
Upset the Apple Cart
Use One’s Head
Vale of Tears
Vicious Circle
Victory Lap
Virgin Territory
Vote with One’s Feet
Waiting in the Wings
Waka-Jumping
Wake Up and Smell the Coffee
Wake Up on the Wrong Side of the Bed
Walk on Eggshells
Walk the Plank
Wandering Eye
Wandering Eye
Wash Your Hands of (Something)
Water Under the Bridge
Watering Hole
Weekend Warrior
We’ll Cross That Bridge
Welsh (Welch) on a Deal
Wet Behind the Ears
Wet Behind the Ears
Wet Blanket
Wet Your Whistle
What Do You Make of (Him)?
What Goes Around Comes Around
What’s Good for the Goose Is Good for the Gander
When Hell Freezes Over
When In Doubt, Leave It Out
When in Rome, Do as the Romans Do
When It Rains, It Pours
When Pigs Fly
When the Chips Are Down
Where (When) the Rubber
Where There’s a Will, There’s a Way
Where There’s Smoke, There’s Fire
Whisper Sweet Nothings (in Someone’s Ear)
Whistle in the Dark
Whistle Past the Graveyard
Whistling Dixie
White Elephant
Who’s She, the Cat’s Mother?
Wild Goose Chase
Window Dressing
Window Shop
Witch Hunt
With Bells On
Work One’s Fingers to the Bone
Worn to a Frazzle
Wouldn’t Be Caught Dead
Writing (Handwriting) on the Wall
Year In, Year Out
You Can Lead a Horse to Water, but You Can’t Make It Drink
You Can Say That Again!
You Can Take It to the Bank
You Can’t Judge a Book by Its Cover
You Can’t Make an Omelet (Omelette)
You Can’t Make Fish of One and Fowl of the Other
You Know the Drill
You Snooze, You Lose
Young at Heart
Your Guess Is as Good as Mine
Your Mileage May Vary
Your Number Is Up
You’re Driving Me Nuts
Yours Truly
Zero In On
Zig When One Should Be Zagging
Zip One’s Lip
a bitter pill to swallow
a dime a dozen
a hot potato
a sandwich short of a picnic
ace in the hole
Achilles' heel
all ears
all thumbs
an arm and a leg
apple of discord
As queer as a [strange object] (UK)
at the drop of a hat
back to the drawing board
ball is in his/her/your court
balls to the wall
barking up the wrong tree
basket case
beating a dead horse
beat around the bush
bed of roses
the bee's knees
bird brain
bite off more than one can chew
bite the bullet
bite the dust
bought the farm
break a leg
burn the midnight oil
bust one's chops
by the length and breadth of something or somewhere
by the seat of one's pants
by the skin of one's teeth
call a spade a spade
call it a day
champ at the bit or chomp at the bit
cheap as chips
chew the fat
chink in one's armor
clam up
cold shoulder
couch potato
crocodile tears
cut off your nose to spite your face
cut a rug
cut the cheese (US)
cut the mustard
dig one's heels in
don't count chickens before they hatch
don't have a cow
drop a dime (US)
elephant in the room
fit as a fiddle
for a song
fly in the ointment
from A to Z
from scratch / make from scratch
get bent out of shape
get one's ducks in a row
get one's knickers in a twist
get your goat
gone south
grasp the nettle
have a blast
have eyes bigger than one's stomach
have eyes in the back of one's head
head over heels
heard it through the grapevine
hit the ceiling/roof
hit the nail on the head
hit the road
hit the sack/sheets/hay
hit the spot
hold all the cards
hold your horses
hook, line and sinker
jump ship
kick the bucket
kick the habit
kill two birds with one stone
let the cat out of the bag
like pulling hens' teeth
look a gift horse in the mouth
method to (one's) madness
My two cents
nip (something) in the bud
no horse in this race or no dog in this fight
off one's trolley or
off one's rocker
off the hook
once in a blue moon
own goal
part and parcel
pop one's clogs
the pot calling the kettle black
piece of cake
preaching to the choir
pull somebody's leg
push the envelope
pushing up daisies
put the cat among the pigeons
raining cats and dogs
right as rain
rock the boat
shoot the breeze
shooting fish in a barrel
step up to the plate
screw the pooch
sleep with the fishes
spill the beans
spin one's wheels
straw that broke the camel's back
take the biscuit
take (or grab) the bull by the horns
take the cake
take the piss
take with a grain of salt
throw stones in glass houses
throw the baby out with the bathwater
throw under the bus
through thick and thin
thumb one's nose
tie one on
to steal someone's thunder
trip the light fantastic
two a penny
two left feet
under my thumb
under the weather
the whole nine yards
wild goose chase
you can say that again
put a spoke in one's wheel
A blessing in disguise
A dime a dozen
Adding insult to injury
Beat around the bush
Beating a dead horse
Bite the bullet
Best of both worlds
Biting off more than you can chew
By the skin of your teeth
Don’t judge a book by its cover
Doing something at the drop of a hat
Don’t count your chickens before they hatch
Caught between a rock and a hard place
Costs an arm and a leg
Cutting corners
Devil’s advocate
Feeling under the weather
Fit as a fiddle
Getting a taste of your own medicine
Getting a second wind
Giving the benefit of the doubt
Giving someone the cold shoulder
Going on a wild goose chase
Heard it on the grapevine
Hitting the nail on the head
Killing two birds with one stone
Letting someone off the hook
Letting the cat out of the bag
No pain, no gain
On the ball
Once in a blue moon
Piece of cake
Pulling someone’s leg
Speak of the devil
Stealing someone’s thunder
Straight from the horse’s mouth
The last straw
The elephant in the room
Throwing caution to the wind
Your guess is as good as mine
A snowball effect
An apple a day keeps the doctor away
Burning bridges
Every dog has his day
Fit as a fiddle
Go down in flames
Getting a second wind
Having your head in the clouds
He/She is off their rocker
It’s always darkest before the dawn
It takes two to tango
Like riding a bike
Like two peas in a pod
Run like the wind
Through thick and thin
Time is money
Weather the storm
Can’t make an omelet without breaking some eggs
You can lead a horse to water, but you can’t make him drink
Clouds on the horizon
